Period,Scenario,LoadLevel,WindFarm_1,WindFarm_2,SolarPV_1,SolarPV_2,OtherNonRES,OtherRES
2027,WS021,01-16 04:00:00+01:00,1489.646864,1713.093894,1.00E-06,1.00E-06,175.4324588,62.021636
2027,WS021,01-16 05:00:00+01:00,1468.344241,1688.595877,1.00E-06,1.00E-06,177.9566668,62.021636
2027,WS021,01-16 06:00:00+01:00,1437.822547,1653.495929,1.00E-06,1.00E-06,179.2187708,62.217907
2027,WS021,01-16 07:00:00+01:00,1400.728566,1610.837851,0.000001,0.000001,180.4808749,63.199262
2027,WS021,01-16 08:00:00+01:00,1389.438591,1597.85438,3.089409113,5.149015188,181.7429789,64.376888
2027,WS021,01-16 09:00:00+01:00,1371.736213,1577.496645,73.38731827,122.3121971,180.4808749,63.984346
2027,WS021,01-16 10:00:00+01:00,1393.459029,1602.477883,183.617544,306.02924,180.0601735,62.80672
2027,WS021,01-16 11:00:00+01:00,1419.58491,1632.522647,273.5301809,455.8836349,179.2187708,61.825365
2027,WS021,01-16 12:00:00+01:00,1445.776807,1662.643328,325.9423814,543.2373024,178.7980695,62.217907
2027,WS021,01-16 13:00:00+01:00,1456.533054,1675.013012,340.2868769,567.1447949,179.2187708,62.80672
2027,WS021,01-16 14:00:00+01:00,1457.484864,1676.107594,317.1177815,528.5296359,180.4808749,62.217907
2027,WS021,01-16 15:00:00+01:00,1437.325783,1652.92465,269.3165737,448.8609561,180.0601735,63.199262
2027,WS021,01-16 16:00:00+01:00,1423.654236,1637.202372,196.6731234,327.788539,180.4808749,63.002991
2027,WS021,01-16 17:00:00+01:00,1336.340338,1536.791389,74.32452569,123.8742095,180.9015762,64.573159
2027,WS021,01-16 18:00:00+01:00,1267.621798,1457.765067,2.079779904,3.466299841,180.9015762,63.199262
2027,WS021,01-16 19:00:00+01:00,1204.758596,1385.472386,1.00E-06,1.00E-06,182.5843816,64.180617
2027,WS021,01-16 20:00:00+01:00,1129.976353,1299.472806,1.00E-06,1.00E-06,181.7429789,63.199262
2027,WS021,01-16 21:00:00+01:00,1052.131317,1209.951015,1.00E-06,1.00E-06,180.4808749,62.80672
2027,WS021,01-16 22:00:00+01:00,985.6058141,1133.446686,1.00E-06,1.00E-06,178.3773682,61.825365
2027,WS021,01-16 23:00:00+01:00,935.9599868,1076.353985,1.00E-06,1.00E-06,168.280536,60.255197
2027,WS021,01-17 00:00:00+01:00,898.9957232,1033.845082,1.00E-06,1.00E-06,145.1419623,59.470113
2027,WS021,01-17 01:00:00+01:00,823.2722437,946.7630802,1.00E-06,1.00E-06,144.721261,59.077571
2027,WS021,01-17 02:00:00+01:00,739.0589651,849.9178098,1.00E-06,1.00E-06,141.3556502,59.077571
2027,WS021,01-17 03:00:00+01:00,665.7322204,765.5920535,1.00E-06,1.00E-06,141.3556502,59.666384
2027,WS021,01-17 04:00:00+01:00,610.5016228,702.0768662,1.00E-06,1.00E-06,140.9349489,59.077571
2027,WS021,01-17 05:00:00+01:00,575.5664933,661.9014673,1.00E-06,1.00E-06,142.1970529,57.703674
2027,WS021,01-17 06:00:00+01:00,543.7608959,625.3250303,1.00E-06,1.00E-06,143.0384556,57.311132
2027,WS021,01-17 07:00:00+01:00,519.8647284,597.8444377,0.000001,0.000001,145.1419623,59.077571
2027,WS021,01-17 08:00:00+01:00,503.798802,579.3686223,8.28135686,13.80226143,148.507573,62.610449
2027,WS021,01-17 09:00:00+01:00,484.8199386,557.5429293,152.7973636,254.6622726,148.0868717,62.610449
2027,WS021,01-17 10:00:00+01:00,485.751094,558.6137581,335.6302164,559.383694,147.245469,62.021636
2027,WS021,01-17 11:00:00+01:00,506.9656446,583.0104913,453.5972254,755.9953757,145.983365,60.255197
2027,WS021,01-17 12:00:00+01:00,564.6716725,649.3724234,518.4974546,864.1624243,144.721261,59.862655
2027,WS021,01-17 13:00:00+01:00,595.7952719,685.1645626,529.3949985,882.3249975,143.4591569,59.666384
2027,WS021,01-17 14:00:00+01:00,571.9135267,657.7005557,487.8493689,813.0822815,143.4591569,59.470113
2027,WS021,01-17 15:00:00+01:00,495.3110887,569.6077521,405.3201686,675.5336143,144.721261,61.040281
2027,WS021,01-17 16:00:00+01:00,381.605088,438.8458512,269.8011353,449.6685588,145.5626636,64.573159
2027,WS021,01-17 17:00:00+01:00,248.0543222,285.2624705,86.32165526,143.8694254,149.769677,69.676205
2027,WS021,01-17 18:00:00+01:00,209.4879455,240.9111373,1.961191424,3.268652373,156.0801971,71.050102
2027,WS021,01-17 19:00:00+01:00,178.3382838,205.0890264,1.00E-06,1.00E-06,158.6044052,71.246373
2027,WS021,01-17 20:00:00+01:00,160.1440145,184.1656166,1.00E-06,1.00E-06,159.4458079,71.638915
2027,WS021,01-17 21:00:00+01:00,151.759135,174.5230052,1.00E-06,1.00E-06,158.6044052,71.638915
2027,WS021,01-17 22:00:00+01:00,149.0753135,171.4366106,1.00E-06,1.00E-06,151.8731837,70.853831
2027,WS021,01-17 23:00:00+01:00,143.601526,165.1417549,1.00E-06,1.00E-06,146.4040663,69.087392
2027,WS021,01-18 00:00:00+01:00,144.3728163,166.0287387,1.00E-06,1.00E-06,142.6177543,68.69485
2027,WS021,01-18 01:00:00+01:00,137.5859013,158.2237865,1.00E-06,1.00E-06,140.0935462,67.713495
2027,WS021,01-18 02:00:00+01:00,135.3687685,155.6740838,1.00E-06,1.00E-06,139.6728449,67.713495
2027,WS021,01-18 03:00:00+01:00,134.9356049,155.1759456,1.00E-06,1.00E-06,138.4107409,68.302308
2027,WS021,01-18 04:00:00+01:00,134.3844333,154.5420983,1.00E-06,1.00E-06,140.5142476,69.872476
2027,WS021,01-18 05:00:00+01:00,141.2521751,162.4400013,1.00E-06,1.00E-06,140.9349489,69.479934
2027,WS021,01-18 06:00:00+01:00,161.2184758,185.4012472,1.00E-06,1.00E-06,141.3556502,68.498579
2027,WS021,01-18 07:00:00+01:00,197.2121872,226.7940152,0.000001,0.000001,154.8180931,69.283663
2027,WS021,01-18 08:00:00+01:00,240.2537509,276.2918136,5.499679453,9.166132422,162.8114186,70.461289
2027,WS021,01-18 09:00:00+01:00,279.3480654,321.2502752,164.1733868,273.6223114,164.9149253,70.265018
2027,WS021,01-18 10:00:00+01:00,298.4768036,343.2483242,439.965073,733.2751217,162.3907172,69.479934
2027,WS021,01-18 11:00:00+01:00,312.1490279,358.9713821,631.0786939,1051.797823,161.9700159,68.498579
2027,WS021,01-18 12:00:00+01:00,353.1414784,406.1127002,754.5418229,1257.569705,162.3907172,68.106037
2027,WS021,01-18 13:00:00+01:00,401.8574848,462.1361075,805.2887195,1342.147866,164.0735226,69.087392
2027,WS021,01-18 14:00:00+01:00,452.5895265,520.4779555,784.444749,1307.407915,164.4942239,67.517224
2027,WS021,01-18 15:00:00+01:00,493.0094847,566.9609074,670.2823478,1117.137246,166.5977306,66.928411
2027,WS021,01-18 16:00:00+01:00,485.0349143,557.7901514,465.603117,776.0051949,174.1703548,67.320953
2027,WS021,01-18 17:00:00+01:00,439.854632,505.8328268,159.4840829,265.8068049,182.1636802,68.106037
2027,WS021,01-18 18:00:00+01:00,438.5049177,504.2806554,4.166502645,6.944171074,184.2671869,69.283663
2027,WS021,01-18 19:00:00+01:00,473.188194,544.166423,1.00E-06,1.00E-06,185.9499923,69.872476
2027,WS021,01-18 20:00:00+01:00,520.5404219,598.6214852,1.00E-06,1.00E-06,189.315603,69.872476
2027,WS021,01-18 21:00:00+01:00,565.3587289,650.1625382,1.00E-06,1.00E-06,188.4742003,70.068747
2027,WS021,01-18 22:00:00+01:00,606.8119531,697.8337461,1.00E-06,1.00E-06,187.6327976,70.068747
2027,WS021,01-18 23:00:00+01:00,631.4060994,726.1170143,1.00E-06,1.00E-06,186.3706936,69.283663
2027,WS021,01-19 00:00:00+01:00,678.0566177,779.7651103,1.00E-06,1.00E-06,186.3706936,72.62027
2027,WS021,01-19 01:00:00+01:00,694.1860721,798.3139829,1.00E-06,1.00E-06,185.9499923,72.031457
2027,WS021,01-19 02:00:00+01:00,719.4608075,827.3799286,1.00E-06,1.00E-06,185.1085896,69.479934
2027,WS021,01-19 03:00:00+01:00,756.0610173,869.4701699,1.00E-06,1.00E-06,184.6878883,69.087392
2027,WS021,01-19 04:00:00+01:00,782.9643348,900.4089851,1.00E-06,1.00E-06,180.9015762,69.283663
2027,WS021,01-19 05:00:00+01:00,799.8616786,919.8409303,1.00E-06,1.00E-06,180.9015762,71.638915
2027,WS021,01-19 06:00:00+01:00,802.6098306,923.0013052,1.00E-06,1.00E-06,184.6878883,74.975522
2027,WS021,01-19 07:00:00+01:00,806.4225497,927.3859321,0.000001,0.000001,194.7847204,81.845007
2027,WS021,01-19 08:00:00+01:00,804.500584,925.1756716,2.658650651,4.431084419,203.1987472,85.966698
2027,WS021,01-19 09:00:00+01:00,772.2455115,888.0823382,72.98365156,121.6394193,204.4608512,86.162969
2027,WS021,01-19 10:00:00+01:00,723.1917434,831.6705049,195.8178137,326.3630228,204.8815526,86.162969
2027,WS021,01-19 11:00:00+01:00,668.7182255,769.0259593,300.9790738,501.6317897,203.6194486,86.162969
2027,WS021,01-19 12:00:00+01:00,647.0480718,744.1052826,359.6984608,599.4974347,204.4608512,86.751782
2027,WS021,01-19 13:00:00+01:00,628.1281581,722.3473819,368.7082664,614.5137774,203.1987472,87.733137
2027,WS021,01-19 14:00:00+01:00,596.0042905,685.4049341,327.992598,546.6543299,202.7780459,88.714492
2027,WS021,01-19 15:00:00+01:00,550.9880735,633.6362846,257.3027871,428.8379785,202.3573445,88.910763
2027,WS021,01-19 16:00:00+01:00,498.808594,573.6298831,164.8376149,274.7293582,203.6194486,89.892118
2027,WS021,01-19 17:00:00+01:00,444.5711513,511.256824,63.49235171,105.8205862,209.5092673,91.462286
2027,WS021,01-19 18:00:00+01:00,432.0885176,496.9017952,3.338709914,5.564516524,216.2404888,92.051099
2027,WS021,01-19 19:00:00+01:00,442.2944947,508.6386689,1.00E-06,1.00E-06,217.9232941,94.602622
2027,WS021,01-19 20:00:00+01:00,457.9833699,526.6808753,1.00E-06,1.00E-06,219.6060995,90.677202
2027,WS021,01-19 21:00:00+01:00,489.4850561,562.9078146,1.00E-06,1.00E-06,218.3439955,86.555511
2027,WS021,01-19 22:00:00+01:00,535.4641975,615.7838271,1.00E-06,1.00E-06,212.4541767,83.807717
2027,WS021,01-19 23:00:00+01:00,570.5055208,656.0813489,1.00E-06,1.00E-06,204.4608512,92.24737
2027,WS029,01-13 00:00:00+01:00,1134.459998,1304.628998,1.00E-06,1.00E-06,207.826462,95.976519
2027,WS029,01-13 01:00:00+01:00,1134.858802,1305.087622,1.00E-06,1.00E-06,207.4057606,95.387706
2027,WS029,01-13 02:00:00+01:00,1129.938493,1299.429267,1.00E-06,1.00E-06,203.6194486,89.695847
2027,WS029,01-13 03:00:00+01:00,1131.699098,1301.453962,1.00E-06,1.00E-06,201.5159419,90.677202
2027,WS029,01-13 04:00:00+01:00,1140.653814,1311.751886,1.00E-06,1.00E-06,198.1503311,89.695847
2027,WS029,01-13 05:00:00+01:00,1141.093047,1312.257005,1.00E-06,1.00E-06,196.4675258,89.107034
2027,WS029,01-13 06:00:00+01:00,1134.909993,1305.146492,1.00E-06,1.00E-06,197.3089285,89.107034
2027,WS029,01-13 07:00:00+01:00,1107.244292,1273.330936,0.000001,0.000001,197.7296298,89.695847
2027,WS029,01-13 08:00:00+01:00,1073.078757,1234.04057,7.879653396,13.13275566,197.7296298,90.873473
2027,WS029,01-13 09:00:00+01:00,1025.713404,1179.570414,229.1264146,381.8773577,197.3089285,90.28466
2027,WS029,01-13 10:00:00+01:00,1011.676583,1163.42807,537.4532578,895.7554297,196.4675258,86.555511
2027,WS029,01-13 11:00:00+01:00,1023.105893,1176.571777,712.680379,1187.800632,194.3640191,89.107034
2027,WS029,01-13 12:00:00+01:00,1059.461884,1218.381166,795.748026,1326.24671,191.839811,90.873473
2027,WS029,01-13 13:00:00+01:00,1085.898646,1248.783443,809.5637234,1349.272872,190.577707,90.480931
2027,WS029,01-13 14:00:00+01:00,1078.485454,1240.258272,764.241129,1273.735215,189.7363043,90.088389
2027,WS029,01-13 15:00:00+01:00,1021.154147,1174.327269,657.7383087,1096.230514,190.1570057,90.28466
2027,WS029,01-13 16:00:00+01:00,955.4894685,1098.812889,458.152539,763.5875649,190.9984084,91.266015
2027,WS029,01-13 17:00:00+01:00,751.2705719,863.9611577,147.7741503,246.2902505,193.5226164,92.443641
2027,WS029,01-13 18:00:00+01:00,637.1512055,732.7238864,2.479450577,4.132417629,193.9433177,93.424996
2027,WS029,01-13 19:00:00+01:00,572.5424552,658.4238234,1.00E-06,1.00E-06,194.3640191,94.21008
2027,WS029,01-13 20:00:00+01:00,510.0042889,586.5049323,1.00E-06,1.00E-06,193.9433177,93.817538
2027,WS029,01-13 21:00:00+01:00,453.1920276,521.1708318,1.00E-06,1.00E-06,191.839811,93.032454
2027,WS029,01-13 22:00:00+01:00,416.9399487,479.480941,1.00E-06,1.00E-06,191.4191097,92.443641
2027,WS029,01-13 23:00:00+01:00,382.198647,439.5284441,1.00E-06,1.00E-06,190.577707,91.658557
2027,WS029,01-14 00:00:00+01:00,363.6341896,418.179318,1.00E-06,1.00E-06,184.2671869,89.303305
2027,WS029,01-14 01:00:00+01:00,339.589294,390.5276881,1.00E-06,1.00E-06,183.8464856,88.125679
2027,WS029,01-14 02:00:00+01:00,321.0416327,369.1978775,1.00E-06,1.00E-06,183.4257842,88.125679
2027,WS029,01-14 03:00:00+01:00,305.963868,351.8584482,1.00E-06,1.00E-06,181.3222775,87.733137
2027,WS029,01-14 04:00:00+01:00,278.4409261,320.2070651,1.00E-06,1.00E-06,179.2187708,86.948053
2027,WS029,01-14 05:00:00+01:00,243.6150682,280.1573284,1.00E-06,1.00E-06,179.2187708,87.144324
2027,WS029,01-14 06:00:00+01:00,214.471488,246.6422112,1.00E-06,1.00E-06,178.7980695,86.751782
2027,WS029,01-14 07:00:00+01:00,197.7057716,227.3616373,0.000001,0.000001,179.2187708,88.714492
2027,WS029,01-14 08:00:00+01:00,192.9319209,221.871709,5.83058816,9.717646934,181.3222775,90.677202
2027,WS029,01-14 09:00:00+01:00,184.7860828,212.5039953,177.709435,296.1823917,181.3222775,90.088389
2027,WS029,01-14 10:00:00+01:00,147.1202994,169.1883443,436.2866305,727.1443842,180.4808749,89.499576
2027,WS029,01-14 11:00:00+01:00,111.3890825,128.0974448,595.2290821,992.0484701,179.6394722,88.714492
2027,WS029,01-14 12:00:00+01:00,110.6313894,127.2260978,695.436765,1159.061275,177.9566668,90.28466
2027,WS029,01-14 13:00:00+01:00,121.3591625,139.5630368,727.8944646,1213.157441,176.6945628,90.28466
2027,WS029,01-14 14:00:00+01:00,130.5169053,150.0944411,698.0873982,1163.478997,176.6945628,90.088389
2027,WS029,01-14 15:00:00+01:00,135.2205669,155.5036519,627.6744697,1046.124116,176.6945628,90.088389
2027,WS029,01-14 16:00:00+01:00,121.8952123,140.1794941,465.8073425,776.3455709,177.9566668,91.658557
2027,WS029,01-14 17:00:00+01:00,116.0851807,133.4979578,164.0222503,273.3704172,180.9015762,91.658557
2027,WS029,01-14 18:00:00+01:00,136.3732591,156.8292479,2.78008572,4.633476199,181.7429789,95.387706
2027,WS029,01-14 19:00:00+01:00,138.5815772,159.3688137,1.00E-06,1.00E-06,183.0050829,96.17279
2027,WS029,01-14 20:00:00+01:00,139.1775342,160.0541643,1.00E-06,1.00E-06,184.6878883,94.798893
2027,WS029,01-14 21:00:00+01:00,138.6607759,159.4598923,1.00E-06,1.00E-06,183.4257842,93.424996
2027,WS029,01-14 22:00:00+01:00,148.5390372,170.8198928,1.00E-06,1.00E-06,183.0050829,93.228725
2027,WS029,01-14 23:00:00+01:00,159.7536099,183.7166514,1.00E-06,1.00E-06,180.0601735,88.32195
2027,WS029,01-15 00:00:00+01:00,181.0327123,208.1876192,1.00E-06,1.00E-06,176.6945628,81.059923
2027,WS029,01-15 01:00:00+01:00,194.6174152,223.8100275,1.00E-06,1.00E-06,176.2738615,80.274839
2027,WS029,01-15 02:00:00+01:00,208.9698116,240.3152833,1.00E-06,1.00E-06,175.4324588,80.274839
2027,WS029,01-15 03:00:00+01:00,221.6100455,254.8515523,1.00E-06,1.00E-06,174.5910561,80.078568
2027,WS029,01-15 04:00:00+01:00,231.651728,266.3994871,1.00E-06,1.00E-06,174.5910561,80.274839
2027,WS029,01-15 05:00:00+01:00,242.0095083,278.3109345,1.00E-06,1.00E-06,176.6945628,80.078568
2027,WS029,01-15 06:00:00+01:00,256.4735901,294.9446286,1.00E-06,1.00E-06,181.7429789,79.882297
2027,WS029,01-15 07:00:00+01:00,279.5833981,321.5209078,0.000001,0.000001,186.791395,81.059923
2027,WS029,01-15 08:00:00+01:00,311.9890892,358.7874525,4.638757448,7.731262414,191.4191097,83.415175
2027,WS029,01-15 09:00:00+01:00,320.9001605,369.0351846,174.324441,290.540735,189.7363043,83.218904
2027,WS029,01-15 10:00:00+01:00,281.6611398,323.9103108,442.9913266,738.3188776,188.8949017,80.47111
2027,WS029,01-15 11:00:00+01:00,237.3636832,272.9682356,611.7307115,1019.551186,188.8949017,80.078568
2027,WS029,01-15 12:00:00+01:00,241.4712599,277.6919488,727.7585882,1212.93098,185.9499923,79.489755
2027,WS029,01-15 13:00:00+01:00,277.2589903,318.8478389,770.8152519,1284.692087,185.5292909,78.704671
2027,WS029,01-15 14:00:00+01:00,319.055044,366.9133006,747.0388777,1245.064796,186.3706936,78.704671
2027,WS029,01-15 15:00:00+01:00,353.4221182,406.4354359,651.5754484,1085.959081,186.3706936,77.134503
2027,WS029,01-15 16:00:00+01:00,363.0051975,417.4559771,467.022669,778.371115,186.791395,75.564335
2027,WS029,01-15 17:00:00+01:00,327.1981472,376.2778693,166.2703587,277.1172645,188.053499,76.349419
2027,WS029,01-15 18:00:00+01:00,366.5334651,421.5134849,3.707045253,6.178408756,188.4742003,76.741961
2027,WS029,01-15 19:00:00+01:00,395.636616,454.9821084,1.00E-06,1.00E-06,188.4742003,77.723316
2027,WS029,01-15 20:00:00+01:00,402.9712377,463.4169234,1.00E-06,1.00E-06,184.6878883,76.938232
2027,WS029,01-15 21:00:00+01:00,406.3012462,467.2464331,1.00E-06,1.00E-06,183.4257842,76.153148
2027,WS029,01-15 22:00:00+01:00,424.8035787,488.5241155,1.00E-06,1.00E-06,182.1636802,74.190438
2027,WS029,01-15 23:00:00+01:00,449.1343619,516.5045162,1.00E-06,1.00E-06,181.3222775,73.012812
2027,WS029,01-16 00:00:00+01:00,487.3198724,560.4178533,1.00E-06,1.00E-06,177.9566668,64.180617
2027,WS029,01-16 01:00:00+01:00,509.2795543,585.6714874,1.00E-06,1.00E-06,177.5359655,62.414178
2027,WS029,01-16 02:00:00+01:00,534.2713486,614.4120509,1.00E-06,1.00E-06,177.9566668,62.217907
2027,WS029,01-16 03:00:00+01:00,557.4739612,641.0950553,1.00E-06,1.00E-06,177.1152641,61.825365
2027,WS029,01-16 04:00:00+01:00,583.5799523,671.1169451,1.00E-06,1.00E-06,175.4324588,62.021636
2027,WS029,01-16 05:00:00+01:00,596.5485237,686.0308022,1.00E-06,1.00E-06,177.9566668,62.021636
2027,WS029,01-16 06:00:00+01:00,591.9928424,680.7917687,1.00E-06,1.00E-06,179.2187708,62.217907
2027,WS029,01-16 07:00:00+01:00,554.5813548,637.768558,0.000001,0.000001,180.4808749,63.199262
2027,WS029,01-16 08:00:00+01:00,523.34622,601.8481531,6.798124993,11.33020832,181.7429789,64.376888
2027,WS029,01-16 09:00:00+01:00,464.7269606,534.4360047,213.0979703,355.1632838,180.4808749,63.984346
2027,WS029,01-16 10:00:00+01:00,392.3149206,451.1621587,526.8926477,878.1544129,180.0601735,62.80672
2027,WS029,01-16 11:00:00+01:00,330.4518079,380.0195791,721.5955331,1202.659222,179.2187708,61.825365
2027,WS029,01-16 12:00:00+01:00,328.6096765,377.901128,832.4606774,1387.434462,178.7980695,62.217907
2027,WS029,01-16 13:00:00+01:00,351.8939979,404.6780976,868.3205167,1447.200861,179.2187708,62.80672
2027,WS029,01-16 14:00:00+01:00,375.8307721,432.205388,839.1774493,1398.629082,180.4808749,62.217907
2027,WS029,01-16 15:00:00+01:00,382.2154296,439.5477441,747.6327692,1246.054615,180.0601735,63.199262
2027,WS029,01-16 16:00:00+01:00,340.0484384,391.0557041,545.3212754,908.8687923,180.4808749,63.002991
2027,WS029,01-16 17:00:00+01:00,276.9907641,318.5393787,192.9659955,321.6099926,180.9015762,64.573159
2027,WS029,01-16 18:00:00+01:00,265.1494029,304.9218134,4.24398854,7.073314234,180.9015762,63.199262
2027,WS029,01-16 19:00:00+01:00,264.9516315,304.6943762,1.00E-06,1.00E-06,182.5843816,64.180617
2027,WS029,01-16 20:00:00+01:00,274.0536048,315.1616455,1.00E-06,1.00E-06,181.7429789,63.199262
2027,WS029,01-16 21:00:00+01:00,282.9443046,325.3859503,1.00E-06,1.00E-06,180.4808749,62.80672
2027,WS029,01-16 22:00:00+01:00,283.3990912,325.9089549,1.00E-06,1.00E-06,178.3773682,61.825365
2027,WS029,01-16 23:00:00+01:00,278.9316686,320.7714189,1.00E-06,1.00E-06,168.280536,60.255197
2027,WS029,01-17 00:00:00+01:00,288.5772423,331.8638286,1.00E-06,1.00E-06,145.1419623,59.470113
2027,WS029,01-17 01:00:00+01:00,283.1054869,325.5713099,1.00E-06,1.00E-06,144.721261,59.077571
2027,WS029,01-17 02:00:00+01:00,277.0225956,318.5759849,1.00E-06,1.00E-06,141.3556502,59.077571
2027,WS029,01-17 03:00:00+01:00,269.9536312,310.4466758,1.00E-06,1.00E-06,141.3556502,59.666384
2027,WS029,01-17 04:00:00+01:00,269.7489603,310.2113044,1.00E-06,1.00E-06,140.9349489,59.077571
2027,WS029,01-17 05:00:00+01:00,269.9857084,310.4835647,1.00E-06,1.00E-06,142.1970529,57.703674
2027,WS029,01-17 06:00:00+01:00,267.9034804,308.0890025,1.00E-06,1.00E-06,143.0384556,57.311132
2027,WS029,01-17 07:00:00+01:00,260.9716067,300.1173477,0.000001,0.000001,145.1419623,59.077571
2027,WS029,01-17 08:00:00+01:00,256.8046086,295.3252999,14.21962105,23.69936842,148.507573,62.610449
2027,WS029,01-17 09:00:00+01:00,245.5100934,282.3366074,323.2100074,538.6833457,148.0868717,62.610449
2027,WS029,01-17 10:00:00+01:00,226.2527345,260.1906447,706.5959601,1177.659934,147.245469,62.021636
2027,WS029,01-17 11:00:00+01:00,210.7197573,242.3277209,906.5604209,1510.934035,145.983365,60.255197
2027,WS029,01-17 12:00:00+01:00,209.4014179,240.8116306,1000.636076,1667.726794,144.721261,59.862655
2027,WS029,01-17 13:00:00+01:00,201.8951105,232.1793771,1015.498888,1692.498147,143.4591569,59.666384
2027,WS029,01-17 14:00:00+01:00,184.5162142,212.1936463,967.7200938,1612.866823,143.4591569,59.470113
2027,WS029,01-17 15:00:00+01:00,166.8569595,191.8855034,850.8832272,1418.138712,144.721261,61.040281
2027,WS029,01-17 16:00:00+01:00,152.6661167,175.5660342,609.9597013,1016.599502,145.5626636,64.573159
2027,WS029,01-17 17:00:00+01:00,156.3853985,179.8432083,212.1923251,353.6538752,149.769677,69.676205
2027,WS029,01-17 18:00:00+01:00,144.7606843,166.474787,4.753868844,7.923114739,156.0801971,71.050102
2027,WS029,01-17 19:00:00+01:00,146.5828862,168.5703191,1.00E-06,1.00E-06,158.6044052,71.246373
2027,WS029,01-17 20:00:00+01:00,157.460742,181.0798533,1.00E-06,1.00E-06,159.4458079,71.638915
2027,WS029,01-17 21:00:00+01:00,174.1739105,200.299997,1.00E-06,1.00E-06,158.6044052,71.638915
2027,WS029,01-17 22:00:00+01:00,190.6188151,219.2116373,1.00E-06,1.00E-06,151.8731837,70.853831
2027,WS029,01-17 23:00:00+01:00,204.4574633,235.1260828,1.00E-06,1.00E-06,146.4040663,69.087392
2027,WS029,01-18 00:00:00+01:00,225.1018427,258.8671191,1.00E-06,1.00E-06,142.6177543,68.69485
2027,WS029,01-18 01:00:00+01:00,232.3399228,267.1909112,1.00E-06,1.00E-06,140.0935462,67.713495
2027,WS029,01-18 02:00:00+01:00,235.2311638,270.5158383,1.00E-06,1.00E-06,139.6728449,67.713495
2027,WS029,01-18 03:00:00+01:00,238.8868275,274.7198516,1.00E-06,1.00E-06,138.4107409,68.302308
2027,WS029,01-18 04:00:00+01:00,244.9014759,281.6366973,1.00E-06,1.00E-06,140.5142476,69.872476
2027,WS029,01-18 05:00:00+01:00,250.5967704,288.186286,1.00E-06,1.00E-06,140.9349489,69.479934
2027,WS029,01-18 06:00:00+01:00,260.4287591,299.493073,1.00E-06,1.00E-06,141.3556502,68.498579
2027,WS029,01-18 07:00:00+01:00,272.5601596,313.4441836,0.000001,0.000001,154.8180931,69.283663
2027,WS029,01-18 08:00:00+01:00,286.0878786,329.0010604,8.84540027,14.74233378,162.8114186,70.461289
2027,WS029,01-18 09:00:00+01:00,282.1872211,324.5153043,260.0182503,433.3637505,164.9149253,70.265018
2027,WS029,01-18 10:00:00+01:00,265.7482722,305.610513,603.7250895,1006.208482,162.3907172,69.479934
2027,WS029,01-18 11:00:00+01:00,260.9967391,300.14625,794.8205593,1324.700932,161.9700159,68.498579
2027,WS029,01-18 12:00:00+01:00,292.2391173,336.0749849,859.0783731,1431.797289,162.3907172,68.106037
2027,WS029,01-18 13:00:00+01:00,331.8583908,381.6371494,843.1074567,1405.179095,164.0735226,69.087392
2027,WS029,01-18 14:00:00+01:00,374.3776347,430.5342799,758.4118962,1264.019827,164.4942239,67.517224
2027,WS029,01-18 15:00:00+01:00,416.400302,478.8603473,616.9697586,1028.282931,166.5977306,66.928411
2027,WS029,01-18 16:00:00+01:00,418.7817381,481.5989988,393.2728479,655.4547464,174.1703548,67.320953
2027,WS029,01-18 17:00:00+01:00,391.9081432,450.6943647,114.6535289,191.0892149,182.1636802,68.106037
2027,WS029,01-18 18:00:00+01:00,418.1663195,480.8912675,2.537294072,4.228823453,184.2671869,69.283663
2027,WS029,01-18 19:00:00+01:00,467.8412109,538.0173926,1.00E-06,1.00E-06,185.9499923,69.872476
2027,WS029,01-18 20:00:00+01:00,513.3281518,590.3273746,1.00E-06,1.00E-06,189.315603,69.872476
2027,WS029,01-18 21:00:00+01:00,547.9965092,630.1959856,1.00E-06,1.00E-06,188.4742003,70.068747
2027,WS029,01-18 22:00:00+01:00,554.2079773,637.3391739,1.00E-06,1.00E-06,187.6327976,70.068747
2027,WS029,01-18 23:00:00+01:00,532.3241185,612.1727362,1.00E-06,1.00E-06,186.3706936,69.283663
2027,WS029,01-19 00:00:00+01:00,544.627127,626.321196,1.00E-06,1.00E-06,186.3706936,72.62027
2027,WS029,01-19 01:00:00+01:00,548.4934094,630.7674208,1.00E-06,1.00E-06,185.9499923,72.031457
2027,WS029,01-19 02:00:00+01:00,570.2500246,655.7875283,1.00E-06,1.00E-06,185.1085896,69.479934
2027,WS029,01-19 03:00:00+01:00,606.9777642,698.0244288,1.00E-06,1.00E-06,184.6878883,69.087392
2027,WS029,01-19 04:00:00+01:00,654.9175212,753.1551494,1.00E-06,1.00E-06,180.9015762,69.283663
2027,WS029,01-19 05:00:00+01:00,709.0966596,815.4611585,1.00E-06,1.00E-06,180.9015762,71.638915
2027,WS029,01-19 06:00:00+01:00,789.6122605,908.0540996,1.00E-06,1.00E-06,184.6878883,74.975522
2027,WS029,01-19 07:00:00+01:00,893.1478922,1027.120076,0.000001,0.000001,194.7847204,81.845007
2027,WS029,01-19 08:00:00+01:00,1023.922597,1177.510987,1.778435305,2.964058841,203.1987472,85.966698
2027,WS029,01-19 09:00:00+01:00,1113.376007,1280.382408,31.41447494,52.35745823,204.4608512,86.162969
